_id,wdt_counter,program_version,time_stamp,latitude,longitude,air_temp,air_pressure,bottom_distance,water_temp,surface_distance,incident,reflected,battery_voltage,gps_satellites,iridium_signal,iridium_retries,dtc_values_0,dtc_values_1,dtc_values_2,dtc_values_3,dtc_values_4,dtc_values_5,dtc_values_6,dtc_values_7,dtc_values_8,dtc_values_9,dtc_values_10,dtc_values_11,dtc_values_12,dtc_values_13,dtc_values_14,dtc_values_15,dtc_values_16,dtc_values_17,dtc_values_18,dtc_values_19,dtc_values_20,dtc_values_21,dtc_values_22,dtc_values_23,dtc_values_24,dtc_values_25,dtc_values_26,dtc_values_27,dtc_values_28,dtc_values_29,dtc_values_30,dtc_values_31,dtc_values_32,dtc_values_33,dtc_values_34,dtc_values_35,dtc_values_36,dtc_values_37,dtc_values_38,dtc_values_39,dtc_values_40,dtc_values_41,dtc_values_42,dtc_values_43,dtc_values_44,dtc_values_45,dtc_values_46,dtc_values_47,dtc_values_48,dtc_values_49,dtc_values_50,dtc_values_51,dtc_values_52,dtc_values_53,dtc_values_54,dtc_values_55,dtc_values_56,dtc_values_57,dtc_values_58,dtc_values_59,dtc_values_60,dtc_values_61,dtc_values_62,dtc_values_63,dtc_values_64,dtc_values_65,dtc_values_66,dtc_values_67,dtc_values_68,dtc_values_69,dtc_values_70,dtc_values_71,dtc_values_72,dtc_values_73,dtc_values_74,dtc_values_75,dtc_values_76,dtc_values_77,dtc_values_78,dtc_values_79,dtc_values_80,dtc_values_81,dtc_values_82,dtc_values_83,dtc_values_84,dtc_values_85,dtc_values_86,dtc_values_87,dtc_values_88,dtc_values_89,dtc_values_90,dtc_values_91,dtc_values_92,dtc_values_93,dtc_values_94,dtc_values_95,dtc_values_96,dtc_values_97,dtc_values_98,dtc_values_99,dtc_values_100,dtc_values_101,dtc_values_102,dtc_values_103,dtc_values_104,dtc_values_105,dtc_values_106,dtc_values_107,dtc_values_108,dtc_values_109,dtc_values_110,dtc_values_111,dtc_values_112,dtc_values_113,dtc_values_114,dtc_values_115,dtc_values_116,dtc_values_117,dtc_values_118,dtc_values_119,dtc_values_120,dtc_values_121,dtc_values_122,dtc_values_123,dtc_values_124,dtc_values_125,dtc_values_126,dtc_values_127,dtc_values_128,dtc_values_129,dtc_values_130,dtc_values_131,dtc_values_132,dtc_values_133,dtc_values_134,dtc_values_135,dtc_values_136,dtc_values_137,dtc_values_138,dtc_values_139,dtc_values_140,dtc_values_141,dtc_values_142,dtc_values_143,dtc_values_144,dtc_values_145,dtc_values_146,dtc_values_147,dtc_values_148,dtc_values_149,dtc_values_150,dtc_values_151,dtc_values_152,dtc_values_153,dtc_values_154,dtc_values_155,dtc_values_156,dtc_values_157,dtc_values_158,dtc_values_159,filename
6930b5e4c69e9785c458289f,1,8,1764799639,41.488368,-71.426736,17,1015.4,2.86,19.2,3.916,1.716,0,18.58,4,5,0,19.625,19.5625,19.5625,19.5,19.5,19.5625,19.4375,19.5,19.375,19.625,19.5625,19.6875,19.625,19.5625,19.625,19.625,19.5625,19.5625,19.5,19.4375,19.5,19.4375,19.5,19.3125,19.5,19.5,19.5,19.625,19.4375,19.5,19.5625,19.625,19.5,19.5625,19.5,19.4375,19.5,19.5625,19.625,19.5,19.375,19.375,19.375,19.4375,19.375,19.4375,19.5,19.4375,19.375,19.375,19.4375,19.4375,19.375,19.375,19.3125,19.5625,19.3125,19.1875,19.3125,19.375,19.3125,19.3125,19.3125,19.3125,19.25,19.25,19.375,19.1875,18.9375,18.9375,18.9375,18.875,18.875,18.75,18.8125,18.625,18.6875,18.5,18.625,18.625,18.5625,18.5,18.8125,18.9375,18.875,18.8125,18.875,18.875,18.9375,18.8125,18.8125,18.8125,18.875,18.875,18.875,18.8125,18.75,18.9375,18.9375,19.0625,19.3125,19.3125,19.4375,19.3125,19.3125,19.375,19.375,19.4375,19.5,19.8125,19.6875,19.4375,19.4375,19.5625,19.5,19.5625,19.4375,19.75,19.6875,19.625,19.375,19.5,19.4375,19.4375,19.4375,19.5,19.4375,19.4375,19.375,19.5,19.4375,19.375,19.5,19.5,19.5625,19.5,19.5625,19.4375,19.4375,19.375,19.5,19.4375,19.375,19.375,19.3125,19.3125,19.375,19.3125,19.375,19.375,19.25,19.3125,19.375,19.25,19.375,19.3125,19.3125,19.375,19.375,19.4375,301434061842360_000002.sbd
